"NUM_ID","NUM_IM","CODEBUR","LIEU_AF","MOTIF_AFFECT","FONCTION_AF","DIVISION_AF","SERVICE_AF","DIRECTION_AF","DATE_PS"
"2001DEC20","278 732","SAGRH","SERVICE ADMINISTRATIF ET DE LA GESTION DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","","","","",
"2006DEC42","278 732","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"2014DEC97","278 732","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","CONGE ET VALIDATION","CONGE","SRH","DRF",
"2003DEC22","288 602","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","COMPLEMENT D'EFFECTIF","CHAUFFEUR","","SCRS","",
"2009DEC58","288 602","DSE","DIRECTION DES SERVICES EXTERIEURS","COMPLEMENT D'EFFECTIF","CHAUFFEUR","","","DSE",
"2004DEC27","268 514","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","VERIFICATEUR","","SPCB","DSE",
"2007DEC59","268 514","35NB","NOSY-BE","NOMME RECEVEUR DES DOUANES","RECEVEUR DES DOUANES DE NOSY-BE","","SPCB","DSE",
"2011DEC66","334 820","34AS","ANTSIRANANA","COMPLEMENT D'EFFECTIF","SECRETAIRE","","SPCB","DSE",29/07/11
"2006DEC47","302 592","34AS","ANTSIRANANA","COMPLEMENT D'EFFECTIF","APUREMENT MANIFESTE","","SPCB","DSE",01/09/06
"1995DEC1","302 592","12IV","IVATO-AEROPORT","DAME VISITEUSE","DAME VISITEUSE","","","",
"1999DEC15","273 260","34AS","ANTSIRANANA","COMPLEMENT D'EFFECTIF","AGENT DE BRIGADE","","SPCB","DSE",28/05/99
"2015DEC50","278 974","32SA","SAMBAVA","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"1989DEC3","246 919","11AN","ANTANANARIVO","PREMIERE AFFECTATION","","","SPCB","",
"2000DEC27","246 919","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2005DEC76","246 919","SID","SERVICE DE L'INSPECTION DOUANIERE","COMPLEMENT D'EFFECTIF","DEPOSITAIRE COMPTABLE","","SID","DGD",
"2015DEC51","374 976","SDC","SERVICE DE LA DOCUMENTATION ET DE LA COMMUNICATION","COMPLEMENT D'EFFECTIF","","","SDC","DRF",12/11/15
"1998DEC8","271 986","53TL","TOLIARA","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2001DEC45","271 986","SAGRH","SERVICE ADMINISTRATIF ET DE LA GESTION DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","","","","",
"2005DEC78","271 986","SID","SERVICE DE L'INSPECTION DOUANIERE","COMPLEMENT D'EFFECTIF","AUDITEUR","","","",14/12/05
"1997DEC1","302 591","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","DAME VISITEUSE","","","",
"2008DEC100","302 591","SID","SERVICE DE L'INSPECTION DOUANIERE","COMPLEMENT D'EFFECTIF","SECRETAIRE","","SID","DGD",
"2002DEC37","282 236","51MD","MORONDAVA","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2009DEC109","282 236","31AH","ANTALAHA","NOMINATION SUR FONCTION","RECEVEUR DES DOUANES","","SPCB","",
"2009DEC111","318 070","51MD","MORONDAVA","COMPLEMENT D'EFFECTIF","CHEF DE SITE INFORMATIQUE","","SPCB","",
"2014DEC192","318 070","31AH","ANTALAHA","COMPLEMENT D'EFFECTIF","CHEF DE SITE INFORMATIQUE","","SPCB","DSE",
"2008DEC103","312 012","31AH","ANTALAHA","COMPLEMENT D'EFFECTIF","PLANTON","","SPCB","",
"2016DEC1","309 637","35NB","NOSY-BE","COMPLEMENT D'EFFECTIF","CHEF DE SITE","","SPCB","DSE",03/03/16
"2013DEC273","244 498","11AN","ANTANANARIVO","NOMME CHEF DES OPERATIONS DIVERSES","COPDIV","","SPCB","DSE",
"2004DEC73","246 915","SSD","SERVICE DE LA SURVEILLANCE DOUANIERE","ANNULEE","","","","",
"1989DEC5","246 922","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"1990DEC6","246 922","SDI","SERVICE DES DROITS INDIRECTS EXTERIEURS","Complement d'effectif","","","","",
"1999DEC37","246 922","34AS","ANTSIRANANA","Complement d'effectif","","","","",26/11/99
"2004DEC74","246 922","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","","","SPCB","",12/09/05
"2008DEC111","246 922","15ZS","ANTENNE DES DOUANES ANOSIZATO","COMPLEMENT D'EFFECTIF","","","","",07/02/08
"2010DEC121","246 922","11AN","ANTANANARIVO","Complement d'effectif","","","SPCB","DSE",
"2014DEC281","246 922","DLV","DIRECTION DE LA LEGISLATION ET DE LA VALEUR","COMPLEMENT D'EFFECTIF","","","","DLV",
"2001DEC54","246 923","SVO","SERVICE DE LA VALEUR ET DE L'ORIGINE","COMPLEMENT D'EFFECTIF","","","","",20/03/01
"2002DEC48","246 923","DESD","DIRECTION DES ENQUETES ET DE LA SURVEILLANCE DOUANIERES","COMPLEMENT D'EFFECTIF","","","","",
"2005DEC84","246 923","SRI","SERVICE DES RELATIONS INTERNATIONALES","COMPLEMENT D'EFFECTIF","","","","",07/06/05
"1999DEC24","247 374","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","CHEF DE VISITE","","","",14/10/99
"2002DEC42","247 374","AUTRES","AUTRES BUREAUX","COMPLEMENT D'EFFECTIF","","","SECRETARIAT GENERAL DU MFB","MFB/SG",
"2008DEC120","247 374","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","","SPCB","",29/01/08
"2008DEC155","247 374","13AB","ANTSIRABE","COMPLEMENT D'EFFECTIF","","","SPCB","",09/12/08
"2014DEC210","247 374","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","ADJOINT RECEVEUR","","SPCB","DSE",26/08/14
"1991DEC9","249 598","SDI","SERVICE DES DROITS INDIRECTS EXTERIEURS","COMPLEMENT D'EFFECTIF","","","","",
"1995DEC8","249 598","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","","","",
"2003DEC56","249 598","SSD","SERVICE DE LA SURVEILLANCE DOUANIERE","COMPLEMENT D'EFFECTIF","","","","",
"2005DEC115","249 598","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","COMPLEMENT D'EFFECTIF","","","","",09/01/06
"2009DEC135","249 598","SSOC","SERVICE DE SUIVI DES OPERATIONS COMMERCIALES","COMPLEMENT D'EFFECTIF","","","","",21/12/09
"2007DEC1","290 978","42MG","MAHAJANGA","NOMINATION CHEF DE SITE","CHEF DE SITE INFORMATIQUE","RECETTE DES DOUANES MAHAJANGA","SOC","DSE",
"2014DEC1","290 978","SI","SERVICE DE L'INFORMATIQUE","COMPLEMENT D'EFFECTIF","INFORMATICIEN","INFORMATIQUE","SI","DSCD",
"2014DEC3","290 978","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","INFORMATICIEN","EFFECTIF","SRH","DRF",
"2003DEC1","280 095","35NB","NOSY-BE","COMPLEMENT D'EFFECTIF","VERIFICATEUR","","SPCB","",
"2007DEC2","280 095","54TG","TAOLAGNARO","COMPLEMENT D'EFFECTIF","VERIFICATEUR","","SOC","DSE",
"2014ART2","280 095","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","NOMINATION DE CHEF DE SERVICE","CHEF DU SERVICE DE LA LUTTE CONTRE LA FRAUDE","","SLF","DAJLF",26/09/14
"1999DEC2","273 351","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","CHEF DES OPERATIONS COMMERCIALES","","SPCB","DSE",
"2002DEC10","282 232","32SA","SAMBAVA","","","","SPCB","",
"2014DEC51","348 849","25BT","BETAINOMBY DEDIE SHERRITT","MALADIE","PLANTON","","SPCB","DSE",
"2015DEC15","333 535","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","PLANTON","","SPCB","DSE",
"2008DEC28","304 747","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","PLANTON","","SPCB","DSE",
"1998DEC2","271 976","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",
"2010DEC36","311 112","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","IVL","","SPCB","DSE",
"2005DEC31","295 874","ENSD","ECOLE NATIONALE SUPERIEURE DES DOUANES","COMPLEMENT D'EFFECTIF","SECRETAIRE","","SPCB","DSE",
"2008DEC39","295 874","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","SECRETAIRE","","SOC","DSE",
"2013DEC40","348 849","SAF","SERVICE ADMINISTRATIF ET FINANCIER","COMPLEMENT D'EFFECTIF","PLANTON","","SAF","DGD",
"2001DEC15","280 100","SAJC","SERVICE DES AFFAIRES JURIDIQUES ET DU CONTENTIEUX","","","","","",
"2004DEC13","280 100","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","VERIFICATEUR","","","SPCB","",
"2006DEC32","280 100","SRI","SERVICE DES RELATIONS INTERNATIONALES","","","","SRI","",
"2007DEC37","280 100","SFRC/DNF","SERVICE DE LA FORMATION ET DU RENFORCEMENT DES CAPACITES","NOMME CHEF DE SERVICE","CHEF DU SERVICE SFRC","","SSFRC","DNFP",
"2014DEC82","280 100","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","NOMME RECEVEUR DES DOUANES DE TOAMASINA-PORT","RECEVEUR DES DOUANES","","SPCB","DSE",
"2015DEC24","280 100","SID","SERVICE DE L'INSPECTION DOUANIERE","COMPLEMENT D'EFFECTIF","AUDITEUR","","SID","DGD",26/03/15
"2013DEC48","346 356","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","SECRETAIRE","","SRH","DRF",
"2004DEC17","290 978","SE/DSCD","SERVICE DES ETUDES","EQUIPE NATIONALE SYDONIA","INFORMATICIEN","","SE","DSCD",
"2001DEC19","278 984","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2003DEC17","278 984","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","COMPLEMENT D'EFFECTIF","","","","",
"2004DEC18","278 984","54TG","TAOLAGNARO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2007DEC44","278 984","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2009DEC48","278 984","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2009DEC49","278 984","54TG","TAOLAGNARO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2011DEC51","278 984","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2014DEC89","278 984","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"2007DEC46","302 594","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","SECRETAIRE","","SRH","DRF",
"2010DEC65","331 006","34AS","ANTSIRANANA","COMPLEMENT D'EFFECTIF","VERIFICATEUR","","SPCB","",
"2001DEC25","168 846","34AS","ANTSIRANANA","COMPLEMENT D'EFFECTIF","CAISSIER-COMPTABLE","","SPCB","DSE",
"2015DEC83","374 982","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","ADMINISTRATEUR DE CAMERA","","SPCB","DSE",
"2015DEC84","374 978","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","ADMINISTRATEUR CAMERA","","SPCB","DSE",
"2016DEC3","377 006","SCAP","SERVICE DE COORDINATION DES ACTIONS DOUANIERES ET DE LA PROGRAMMATION","COMPLEMENT D'EFFECTIF","","","SCAP","DGD",
"2016DEC7","379 846","SI","SERVICE DE L'INFORMATIQUE","NOMME ADJOINT DU CHEF DE PROJET","ADJOINT DU CHEF DE PROJET","","SI","DSCD",
"2016DEC8","266 758","SRH","SERVICE DES RESSOURCES HUMAINES","","CHARGE D'ETUDES","","SRH","DRF",09/02/16
"2014DEC422","374 895","35NB","NOSY-BE","NOUVELLEMENT RECRUTE","PLANTON","RECETTE DES DOUANES DE NOSY-BE","SPCB","DSE",
"1979DEC1","162 773","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","ADJOINT AU RECEVEUR DES DOUANES","","SPCB","",
"2008DEC109","162 773","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","RECEVEUR DES DOUANES","","SPCB","",
"2013DEC143","162 773","14MA","MAMORY-IVATO","COMPLEMENT D'EFFECTIF","RECEVEUR DES DOUANES","","SPCB","DSE",
"1995DEC6","213 002","DGD","DIRECTION GENERALE DES DOUANES","COMPLEMENT D'EFFECTIF","","","","",
"2003DEC55","213 002","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","SPCB","DSE",
"2005DEC92","213 002","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","SPCB","DSE",
"2005DEC119","213 002","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","SPCB","DSE",
"1991DEC7","236 954","34AS","ANTSIRANANA","Complement d'effectif","","","SPCB","",
"1999DEC35","236 954","35NB","NOSY-BE","Complement d'effectif","CHEF DE VISITE","","SPCB","",
"1999DEC39","236 954","35NB","NOSY-BE","Complement d'effectif","RECEVEUR INTERIMAIRE","","SPCB","",
"2001DEC57","236 954","34AS","ANTSIRANANA","Complement d'effectif","","","SPCB","",
"2005DEC93","236 954","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SLR","DLR",
"2006DEC82","236 954","42MG","MAHAJANGA","Complement d'effectif","COMPLEMENT D'EFFECTIF","RECETTE DES DOUANES MAHAJANGA","SOC","DSE",
"2014DEC232","236 954","11AN","ANTANANARIVO","Complement d'effectif","COPCO","","SPCB","DSE",
"2000DEC36","243 486","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","SPCB","",
"2008DEC136","243 486","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","SOC","DSE",
"1998DEC13","243 875","53TL","TOLIARA","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2005DEC94","243 875","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","","","SOC","DSE",
"2007DEC167","243 875","SOC","SERVICE DES OPERATIONS COMMERCIALES","COMPLEMENT D'EFFECTIF","","","SOC","DSE",
"2012DEC116","243 875","54TG","TAOLAGNARO","COMPLEMENT D'EFFECTIF","","","SOC","DSE",
"2014DEC292","243 875","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","CHEF DU SERVICE SRH","","SRH","DRF",26/09/14
"1988DEC5","243 880","SDI","SERVICE DES DROITS INDIRECTS EXTERIEURS","COMPLEMENT D'EFFECTIF","","","","",
"1993DEC8","243 880","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2006DEC95","243 880","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","","RECETTE DES DOUANES MAHAJANGA","SOC","DSE",
"1988DEC6","243 881","SDI","SERVICE DES DROITS INDIRECTS EXTERIEURS","COMPLEMENT D'EFFECTIF","","","","",
"1993DEC9","243 881","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"1995DEC7","243 881","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2000DEC62","243 881","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2006DEC96","243 881","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","RECETTE DES DOUANES MAHAJANGA","SOC","DSE",
"2006DEC97","243 881","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","COMPLEMENT D'EFFECTIF","","","","DSCD",
"2007DEC119","243 881","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"2007DEC120","243 881","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","COMPLEMENT D'EFFECTIF","","","SLR","DLRE",
"2008DEC110","243 881","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SOC","DSE",
"2013DEC144","243 881","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"2001DEC1","280 095","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","INSPECTEUR","","SPCB","",
"1990DEC2","244 982","SAGD","SERVICE DES AFFAIRES GENERALES DES DOUANES","NECESSITE DE SERVICE","","","SAGD","DAGD",
"2003DEC7","280 095","32SA","SAMBAVA","NOMME RECEVEUR DES DOUANES DE SAMBAVA","RECEVEUR DES DOUANES","","SPCB","DSE",
"2017DEC1138","243 732","SPCB","SERVICE DE PILOTAGE ET DE COORDINATION DES BUREAUX DES DOUANES","ABROGEE","ABROGEE","","SPCB","DSE",
"2009DEC2","280 095","34AS","ANTSIRANANA","NOMME RECEVEUR DES DOUANES D'ANTSIRANANA","RECEVEUR DES DOUANES","","SOC","DSE",
"2002DEC2","282 279","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2007DEC7","282 279","61MK","MANAKARA","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2007DEC8","282 279","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2014DEC11","282 279","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","","","","","DRF",
"2014DEC12","282 279","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","QUITTANCIER","","SPCB","DSE",
"2000DEC2","276 157","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","",
"2002DEC3","282 262","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","CAISSE-ESCALE","","SPCB","",
"2009DEC11","282 262","SFRC/DNF","SERVICE DE LA FORMATION ET DU RENFORCEMENT DES CAPACITES","COMPLEMENT D'EFFECTIF","","","","",
"2011DEC7","282 262","34AS","ANTSIRANANA","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2013DEC5","282 262","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","RESPONSABLE DES REMBOURSEMENTS TPP ET TVAPP","","SPCB","DSE",
"1999DEC1","273 313","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","REVISION","ECRITURE","SPCB","DSE",26/05/99
"2005DEC10","295 733","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","COMPLEMENT D'EFFECTIF","","","SLF","DAJLF",28/11/05
"2006DEC12","295 733","BSTMM","BS TOAMASINA","COMPLEMENT D'EFFECTIF","","","","",
"2014DEC26","295 733","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","SUIVI ECOR ET STOCKS","","SPCB","DSE",05/11/14
"2002DEC5","282 252","13AB","ANTSIRABE","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2007DEC19","282 252","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","DEPOSITAIRE COMPTABLE","","SPCB","DSE",
"2002DEC6","154 420","12IV","IVATO-AEROPORT","","","","SPCB","",
"2002DEC7","154 420","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","","","","","",
"2004DEC5","154 420","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","RESPONSABLE DE LA FORMATION","","","",
"2005DEC12","295 875","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","SECRETAIRE-RH","","SPCB","DSE",
"1996DEC1","237 734","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","","","",
"1999DEC3","237 734","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","COMPLEMENT D'EFFECTIF","","","SLF","DAJLF",
"2001ART5","237 734","SSC","SERVICE DES STATISTIQUES ET DE LA COMPTABILITE","NOMME CHEF DE SERVICE","CHEF DE SERVICE","","SSC","DSCD",
"2002DEC8","237 734","12IV","IVATO-AEROPORT","NOMME CHEF DE BRIGADE SPECIALE","CHEF DE BRIGADE SPECIALE","","","",
"2005DEC13","237 734","17ZO","ANTENNE DES DOUANES AMBOHIBAO","NOMME CHEF D'ANTENNE","CHEF D'ANTENNE","","","",
"2009DEC18","237 734","11AN","ANTANANARIVO","NOMME ADJOINT AU RECEVEUR SOARANO","ADJOINT AU RECEVEUR","","SPCB","",
"2014DEC31","237 734","22TP","TOAMASINA-PETROLES","NOMME RECEVEUR DES DOUANES","RECEVEUR DES DOUANES","","SPCB","DSE",
"2006DEC15","279 016","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","","","",
"2010DEC20","279 016","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","VERIFICATEUR-BILLETEUR","","SPCB","DSE",
"1999DEC4","250 723","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",
"2015DEC4","250 723","25BT","BETAINOMBY DEDIE SHERRITT","","","","SPCB","",
"2009DEC23","282 232","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","","","","",
"2002DEC11","282 245","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SOC","DSE",
"2015DEC5","282 245","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"1982DEC1","203 062","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","STAGE","","","","",
"1984DEC1","203 062","54TG","TAOLAGNARO","COMPLEMENT D'EFFECTIF","","","","",
"1993DEC1","203 062","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","","",
"2005DEC18","203 062","53TL","TOLIARA","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2006DEC18","203 062","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","UNITE MOBILE DE SURVEILLANCE-BRIGADE DES DOUANES","","SPCB","",
"1982DEC2","203 174","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",22/12/92
"1984DEC2","203 174","62MJ","MANANJARY","","","","","",22/12/92
"1985DEC1","203 174","42MG","MAHAJANGA","","","","","",22/12/92
"1986DEC1","203 174","23MA","MAROANTSETRA","","","","","",22/12/92
"1992DEC1","203 174","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",22/12/92
"2005DEC19","203 174","12IV","IVATO-AEROPORT","","","","SPCB","",07/09/05
"2008DEC19","203 174","ENSD","ECOLE NATIONALE SUPERIEURE DES DOUANES","","","","","",02/05/08
"2010DEC27","203 174","22TP","TOAMASINA-PETROLES","","BRIGADE DES DOUANES - ECOR ET SURVEILLANCE","","SPCB","DSE",07/09/10
"2012DEC25","338 671","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","PLANTON","","SAF","",
"2012DEC26","338 671","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","PLANTON","","SPCB","",
"2002DEC15","282 272","31AH","ANTALAHA","","","","","",
"2006DEC21","282 272","51MD","MORONDAVA","","","","","",
"2008DEC21","282 272","53TL","TOLIARA","","","","","",
"2009DEC31","282 272","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","PERSONNEL","","SPCB","",
"2015DEC21","282 232","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"2000DEC10","275 823","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","","",
"2001DEC13","275 823","16ZE","ANTENNE DES DOUANES ANOSISOA","COMPLEMENT D'EFFECTIF","","","","",
"2008DEC31","275 823","25BT","BETAINOMBY DEDIE SHERRITT","COMPLEMENT D'EFFECTIF","VISITEUR","","SOC","DSE",20/10/08
"2000DEC11","275 895","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",
"2000DEC12","275 803","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","","",
"2008DEC32","275 803","25BT","BETAINOMBY DEDIE SHERRITT","NOMINATION CHEF DE POSTE","CHEF DE POSTE SHERRITT","","SPCB","",
"2008DEC46","273 362","22TP","TOAMASINA-PETROLES","COMPLEMENT D'EFFECTIF","","","SPCB","",
"2011DEC49","273 362","BSTMM","BS TOAMASINA","COMPLEMENT D'EFFECTIF","","","SSLC","",
"2014DEC86","273 362","42MG","MAHAJANGA","ABROGEE","","","SPCB","",
"2014DEC87","273 362","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","CHEF DE POSTE U.M.S.","","SPCB","DSE",27/10/14
"2015DEC26","352 600","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","CONCEPTEUR RH","","SRH","DRF",05/06/15
"2015DEC29","357 674","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","SECRETAIRE","SOCIALES ET LOISIRS","SRH","DRF",
"2015DEC30","357 671","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","SECRETAIRE","CONGE","SRH","DRF",
"2015DEC32","357 662","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","PLANTON","","SRH","DRF",
"1993DEC3","257 452","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","DAME VISITEUSE","","","",
"2007DEC50","257 452","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","RESPONSABLE DE REMBOURSEMENT","SOLDE","SRH","DRF",
"2011DEC58","333 530","SRH","SERVICE DES RESSOURCES HUMAINES","","SECRETAIRE","DAA","SRH","DRF",
"2008DEC53","311 040","SRH","SERVICE DES RESSOURCES HUMAINES","","CHEF DE DIVISION ETUDES","ETUDES","SRH","DRF",
"2007DEC53","302 595","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","OPERATRICE","EFFECTIF","SRH","DRF",25/02/07
"2005DEC42","296 854","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","","",
"2014DEC99","296 854","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","CHEF DE DIVISION SOCIALE","DIVISION SOCIALE","SRH","DRF",
"2001DEC23","278 743","SVO","SERVICE DE LA VALEUR ET DE L'ORIGINE","COMPLEMENT D'EFFECTIF","CHAUFFEUR","","SVO","DLR",
"2007DEC57","278 743","CCSEAD","CELLULE DE COORDINATION,DE SUIVI ET D'EVALUATION DES ACTIONS DOUANIERES","COMPLEMENT D'EFFECTIF","CHAUFFEUR","","","",
"2014DEC103","278 743","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","CHAUFFEUR","","SRH","DRF",
"1999DEC10","273 352","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","","",
"2003DEC29","273 352","11AN","ANTANANARIVO -EX ANTANIMENA","COMPLEMENT D'EFFECTIF","IVL","","","",
"2000DEC1","244 982","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
